time,target_x,target_y,target_z,target_yaw,x,y,z,yaw
1777305985.6238,1.0000,1.0000,3.0000,-1.5000,1.1338,1.2848,2.5492,-1.3568
1777305985.7606,1.0000,1.0000,3.0000,-1.5000,1.0834,1.2375,2.5852,-1.3703
1777305985.8408,-1.0000,-1.0000,3.0000,-1.5000,1.0356,1.1822,2.6180,-1.3889
1777305985.9247,-1.0000,-1.0000,3.0000,-1.5000,0.9914,1.1237,2.6466,-1.3961
1777305986.0341,-1.0000,-1.0000,3.0000,-1.5000,0.9381,1.0406,2.6818,-1.3962
1777305986.1251,-1.0000,-1.0000,3.0000,-1.5000,0.8953,0.9632,2.7102,-1.4058
1777305986.2288,-1.0000,-1.0000,3.0000,-1.5000,0.8468,0.8687,2.7409,-1.4149
1777305986.3339,-1.0000,-1.0000,3.0000,-1.5000,0.7908,0.7554,2.7740,-1.4200
1777305986.4268,-1.0000,-1.0000,3.0000,-1.5000,0.7412,0.6567,2.8009,-1.4262
1777305986.5264,-1.0000,-1.0000,3.0000,-1.5000,0.6816,0.5415,2.8305,-1.4311
1777305986.6363,-1.0000,-1.0000,3.0000,-1.5000,0.6107,0.4094,2.8627,-1.4307
1777305986.7353,-1.0000,-1.0000,3.0000,-1.5000,0.5416,0.2858,2.8914,-1.4443
1777305986.8343,-1.0000,-1.0000,3.0000,-1.5000,0.4693,0.1595,2.9185,-1.4423
1777305986.9365,-1.0000,-1.0000,3.0000,-1.5000,0.3948,0.0319,2.9409,-1.4576
1777305987.0338,-1.0000,-1.0000,3.0000,-1.5000,0.3181,-0.0965,2.9560,-1.4573
1777305987.1353,-1.0000,-1.0000,3.0000,-1.5000,0.2390,-0.2247,2.9636,-1.4591
1777305987.2344,-1.0000,-1.0000,3.0000,-1.5000,0.1579,-0.3527,2.9652,-1.4601
1777305987.3363,-1.0000,-1.0000,3.0000,-1.5000,0.0746,-0.4798,2.9625,-1.4680
1777305987.4339,-1.0000,-1.0000,3.0000,-1.5000,-0.0107,-0.6047,2.9579,-1.4707
1777305987.5333,-1.0000,-1.0000,3.0000,-1.5000,-0.0981,-0.7261,2.9530,-1.4802
1777305987.6340,-1.0000,-1.0000,3.0000,-1.5000,-0.1872,-0.8380,2.9487,-1.4867
1777305987.7343,-1.0000,-1.0000,3.0000,-1.5000,-0.2781,-0.9364,2.9468,-1.4856
1777305987.8335,-1.0000,-1.0000,3.0000,-1.5000,-0.3697,-1.0181,2.9499,-1.4861
1777305987.9350,-1.0000,-1.0000,3.0000,-1.5000,-0.4619,-1.0817,2.9568,-1.4851
1777305988.0350,-1.0000,-1.0000,3.0000,-1.5000,-0.5543,-1.1281,2.9654,-1.4835
1777305988.1341,0.0000,0.0000,1.0000,-3.1000,-0.6465,-1.1587,2.9733,-1.4870
1777305988.2368,0.0000,0.0000,1.0000,-3.1000,-0.7373,-1.1743,2.9787,-1.4979
1777305988.3332,0.0000,0.0000,1.0000,-3.1000,-0.8227,-1.1768,2.9750,-1.5519
1777305988.4332,0.0000,0.0000,1.0000,-3.1000,-0.9008,-1.1677,2.9598,-1.6101
1777305988.5330,0.0000,0.0000,1.0000,-3.1000,-0.9557,-1.1528,2.9412,-1.6557
1777305988.6355,0.0000,0.0000,1.0000,-3.1000,-1.0219,-1.1201,2.9048,-1.7251
1777305988.7452,0.0000,0.0000,1.0000,-3.1000,-1.0643,-1.0816,2.8642,-1.7879
1777305988.8445,0.0000,0.0000,1.0000,-3.1000,-1.0875,-1.0410,2.8239,-1.8447
1777305988.9342,0.0000,0.0000,1.0000,-3.1000,-1.0959,-1.0011,2.7861,-1.8956
1777305989.0354,0.0000,0.0000,1.0000,-3.1000,-1.0926,-0.9585,2.7475,-1.9506
1777305989.1349,0.0000,0.0000,1.0000,-3.1000,-1.0779,-0.9143,2.7088,-2.0021
1777305989.2446,0.0000,0.0000,1.0000,-3.1000,-1.0407,-0.8538,2.6568,-2.0690
1777305989.3381,0.0000,0.0000,1.0000,-3.1000,-0.9996,-0.8085,2.6183,-2.1205
1777305989.4365,0.0000,0.0000,1.0000,-3.1000,-0.9413,-0.7593,2.5760,-2.1827
1777305989.5430,0.0000,0.0000,1.0000,-3.1000,-0.8625,-0.7073,2.5302,-2.2534
1777305989.6490,0.0000,0.0000,1.0000,-3.1000,-0.7689,-0.6592,2.4857,-2.3111
1777305989.7519,0.0000,0.0000,1.0000,-3.1000,-0.6718,-0.6201,2.4465,-2.3809
1777305989.8516,0.0000,0.0000,1.0000,-3.1000,-0.5756,-0.5881,2.4117,-2.4277
1777305989.9708,0.0000,0.0000,1.0000,-3.1000,-0.4835,-0.5618,2.3816,-2.4762
1777305990.0553,0.0000,0.0000,1.0000,-3.1000,-0.3388,-0.5193,2.3397,-2.5357
1777305990.1518,0.0000,0.0000,1.0000,-3.1000,-0.2053,-0.4727,2.3028,-2.5930
1777305990.2636,0.0000,0.0000,1.0000,-3.1000,-0.0905,-0.4209,2.2696,-2.6480
1777305990.3454,0.0000,0.0000,1.0000,-3.1000,0.0132,-0.3604,2.2371,-2.7025
1777305990.4442,0.0000,0.0000,1.0000,-3.1000,0.1026,-0.2948,2.2045,-2.7587
1777305990.5651,0.0000,0.0000,1.0000,-3.1000,0.1770,-0.2267,2.1722,-2.8025
1777305990.6434,0.0000,0.0000,1.0000,-3.1000,0.2366,-0.1586,2.1410,-2.8422
1777305990.7432,0.0000,0.0000,1.0000,-3.1000,0.2812,-0.0913,2.1109,-2.8765
1777305990.8440,0.0000,0.0000,1.0000,-3.1000,0.3113,-0.0251,2.0824,-2.8958
1777305990.9433,0.0000,0.0000,1.0000,-3.1000,0.3267,0.0391,2.0553,-2.9131
1777305991.0441,0.0000,0.0000,1.0000,-3.1000,0.3283,0.0988,2.0290,-2.9187
1777305991.1438,0.0000,0.0000,1.0000,-3.1000,0.3178,0.1508,2.0037,-2.9177
1777305991.2457,0.0000,0.0000,1.0000,-3.1000,0.2968,0.1925,1.9794,-2.9295
1777305991.3431,0.0000,0.0000,1.0000,-3.1000,0.2671,0.2220,1.9563,-2.9349
1777305991.4458,0.0000,0.0000,1.0000,-3.1000,0.2309,0.2382,1.9345,-2.9437
1777305991.5464,0.0000,0.0000,1.0000,-3.1000,0.1894,0.2412,1.9129,-2.9533
1777305991.6431,0.0000,0.0000,1.0000,-3.1000,0.1438,0.2317,1.8909,-2.9603
1777305991.7436,0.0000,0.0000,1.0000,-3.1000,0.0949,0.2094,1.8684,-2.9719
1777305991.8446,0.0000,0.0000,1.0000,-3.1000,0.0445,0.1744,1.8460,-2.9779
1777305991.9437,0.0000,0.0000,1.0000,-3.1000,-0.0061,0.1270,1.8232,-2.9833
1777305992.0587,0.0000,0.0000,1.0000,-3.1000,-0.0580,0.0606,1.7972,-2.9970
1777305992.1556,0.0000,0.0000,1.0000,-3.1000,-0.0949,-0.0091,1.7723,-3.0099
1777305992.2537,0.0000,0.0000,1.0000,-3.1000,-0.1195,-0.0811,1.7470,-3.0065
1777305992.3543,0.0000,0.0000,1.0000,-3.1000,-0.1301,-0.1501,1.7221,-3.0074
1777305992.4463,0.0000,0.0000,1.0000,-3.1000,-0.1277,-0.2043,1.6991,-3.0143
1777305992.5535,0.0000,0.0000,1.0000,-3.1000,-0.1123,-0.2579,1.6708,-3.0262
1777305992.6534,0.0000,0.0000,1.0000,-3.1000,-0.0885,-0.2938,1.6446,-3.0264
1777305992.7535,0.0000,0.0000,1.0000,-3.1000,-0.0567,-0.3177,1.6178,-3.0406
1777305992.8533,0.0000,0.0000,1.0000,-3.1000,-0.0187,-0.3296,1.5905,-3.0437
1777305992.9540,0.0000,0.0000,1.0000,-3.1000,0.0236,-0.3302,1.5636,-3.0533
1777305993.0554,0.0000,0.0000,1.0000,-3.1000,0.0673,-0.3196,1.5360,-3.0627
1777305993.1500,0.0000,0.0000,1.0000,-3.1000,0.1057,-0.3016,1.5113,-3.0730
1777305993.2485,0.0000,0.0000,1.0000,-3.1000,0.1336,-0.2825,1.4920,-3.0784
1777305993.3542,0.0000,0.0000,1.0000,-3.1000,0.1812,-0.2338,1.4527,-3.0748
1777305993.4554,0.0000,0.0000,1.0000,-3.1000,0.2062,-0.1917,1.4237,-3.0814
1777305993.5535,0.0000,0.0000,1.0000,-3.1000,0.2230,-0.1445,1.3938,-3.0791
1777305993.6543,1.0000,1.0000,2.0000,3.1000,0.2314,-0.0938,1.3640,-3.0822
1777305993.7535,1.0000,1.0000,2.0000,3.1000,0.2314,-0.0405,1.3341,-3.0818
1777305993.8535,1.0000,1.0000,2.0000,3.1000,0.2234,0.0164,1.3127,-3.0852
1777305993.9537,1.0000,1.0000,2.0000,3.1000,0.2092,0.0775,1.3061,-3.1017
1777305994.0520,1.0000,1.0000,2.0000,3.1000,0.2002,0.1226,1.3094,-3.1023
1777305994.1515,1.0000,1.0000,2.0000,3.1000,0.1909,0.2044,1.3288,-3.1119
1777305994.2556,1.0000,1.0000,2.0000,3.1000,0.1959,0.2819,1.3598,-3.1202
1777305994.3574,1.0000,1.0000,2.0000,3.1000,0.2133,0.3534,1.3957,-3.1213
1777305994.4557,1.0000,1.0000,2.0000,3.1000,0.2415,0.4259,1.4361,-3.1269
1777305994.5571,1.0000,1.0000,2.0000,3.1000,0.2757,0.4922,1.4746,-3.1319
1777305994.6639,1.0000,1.0000,2.0000,3.1000,0.3339,0.5821,1.5280,-3.1362
1777305994.7655,1.0000,1.0000,2.0000,3.1000,0.3858,0.6507,1.5683,-3.1352
1777305994.8638,1.0000,1.0000,2.0000,3.1000,0.4444,0.7200,1.6077,-3.1326
1777305994.9787,1.0000,1.0000,2.0000,3.1000,0.5237,0.8040,1.6550,-3.1394
1777305995.0536,1.0000,1.0000,2.0000,3.1000,0.6022,0.8774,1.6954,3.1342
1777305995.1595,1.0000,1.0000,2.0000,3.1000,0.6857,0.9446,1.7340,3.1297
1777305995.2561,-1.0000,-1.0000,3.0000,1.5000,0.7718,1.0012,1.7714,3.1288
1777305995.3537,-1.0000,-1.0000,3.0000,1.5000,0.8580,1.0434,1.8076,3.1318
1777305995.4565,-1.0000,-1.0000,3.0000,1.5000,0.9387,1.0690,1.8431,3.0928
1777305995.5924,-1.0000,-1.0000,3.0000,1.5000,1.0292,1.0794,1.8879,3.0160
1777305995.6561,-1.0000,-1.0000,3.0000,1.5000,1.0694,1.0763,1.9115,2.9786
1777305995.7641,-1.0000,-1.0000,3.0000,1.5000,1.1151,1.0631,1.9437,2.9202
1777305995.8643,-1.0000,-1.0000,3.0000,1.5000,1.1490,1.0387,1.9783,2.8549
1777305995.9553,-1.0000,-1.0000,3.0000,1.5000,1.1639,1.0119,2.0054,2.7929
1777305996.0643,-1.0000,-1.0000,3.0000,1.5000,1.1682,0.9721,2.0379,2.7352
1777305996.1646,-1.0000,-1.0000,3.0000,1.5000,1.1580,0.9308,2.0663,2.6719
1777305996.2648,-1.0000,-1.0000,3.0000,1.5000,1.1346,0.8858,2.0942,2.5982
1777305996.3571,-1.0000,-1.0000,3.0000,1.5000,1.1032,0.8430,2.1193,2.5451
1777305996.4681,-1.0000,-1.0000,3.0000,1.5000,1.0506,0.7894,2.1490,2.4662
1777305996.5637,-1.0000,-1.0000,3.0000,1.5000,0.9909,0.7404,2.1764,2.4144
1777305996.6643,-1.0000,-1.0000,3.0000,1.5000,0.9203,0.6921,2.2028,2.3555
1777305996.7644,-1.0000,-1.0000,3.0000,1.5000,0.8392,0.6442,2.2286,2.2988
1777305996.8645,-1.0000,-1.0000,3.0000,1.5000,0.7484,0.5969,2.2542,2.2410
1777305996.9643,-1.0000,-1.0000,3.0000,1.5000,0.6491,0.5487,2.2794,2.1883
1777305997.0637,-1.0000,-1.0000,3.0000,1.5000,0.5442,0.4965,2.3030,2.1329
1777305997.1651,-1.0000,-1.0000,3.0000,1.5000,0.4379,0.4372,2.3271,2.0733
1777305997.2643,-1.0000,-1.0000,3.0000,1.5000,0.3337,0.3677,2.3519,2.0166
1777305997.3640,-1.0000,-1.0000,3.0000,1.5000,0.2341,0.2872,2.3772,1.9593
1777305997.4671,-1.0000,-1.0000,3.0000,1.5000,0.1388,0.1966,2.4031,1.8955
1777305997.5662,-1.0000,-1.0000,3.0000,1.5000,0.0474,0.0969,2.4297,1.8380
1777305997.6636,-1.0000,-1.0000,3.0000,1.5000,-0.0415,-0.0100,2.4571,1.7935
1777305997.7639,-1.0000,-1.0000,3.0000,1.5000,-0.1292,-0.1226,2.4849,1.7502
1777305997.8642,-1.0000,-1.0000,3.0000,1.5000,-0.2159,-0.2393,2.5131,1.7183
1777305997.9638,-1.0000,-1.0000,3.0000,1.5000,-0.3040,-0.3579,2.5413,1.6818
1777305998.0643,-1.0000,-1.0000,3.0000,1.5000,-0.3932,-0.4779,2.5695,1.6593
1777305998.1657,-1.0000,-1.0000,3.0000,1.5000,-0.4848,-0.5980,2.5981,1.6365
1777305998.2721,-1.0000,-1.0000,3.0000,1.5000,-0.5786,-0.7150,2.6281,1.6192
1777305998.3701,-1.0000,-1.0000,3.0000,1.5000,-0.6744,-0.8255,2.6586,1.5953
1777305998.4639,-1.0000,-1.0000,3.0000,1.5000,-0.7703,-0.9244,2.6893,1.5840
