time,target_x,target_y,target_z,target_yaw,x,y,z,yaw
1777305879.3118,1.0000,1.0000,3.0000,-1.5000,1.3568,1.2319,2.5850,-1.3727
1777305879.3647,1.0000,1.0000,3.0000,-1.5000,1.3586,1.3033,2.6167,-1.3851
1777305879.4590,1.0000,1.0000,3.0000,-1.5000,1.3472,1.3599,2.6492,-1.3876
1777305879.5571,1.0000,1.0000,3.0000,-1.5000,1.3265,1.3981,2.6787,-1.3918
1777305879.6725,1.0000,1.0000,3.0000,-1.5000,1.3003,1.4215,2.7051,-1.3971
1777305879.7702,1.0000,1.0000,3.0000,-1.5000,1.2612,1.4355,2.7380,-1.4093
1777305879.8553,1.0000,1.0000,3.0000,-1.5000,1.2195,1.4349,2.7681,-1.4228
1777305880.0050,1.0000,1.0000,3.0000,-1.5000,1.1737,1.4213,2.7991,-1.4256
1777305880.1236,-1.0000,-1.0000,3.0000,-1.5000,1.1301,1.3987,2.8266,-1.4251
1777305880.2118,-1.0000,-1.0000,3.0000,-1.5000,1.0700,1.3539,2.8597,-1.4308
1777305880.2847,-1.0000,-1.0000,3.0000,-1.5000,1.0109,1.2931,2.8892,-1.4405
1777305880.3850,-1.0000,-1.0000,3.0000,-1.5000,0.9620,1.2315,2.9091,-1.4441
1777305880.4840,-1.0000,-1.0000,3.0000,-1.5000,0.9120,1.1617,2.9226,-1.4426
1777305880.5728,-1.0000,-1.0000,3.0000,-1.5000,0.8758,1.1085,2.9284,-1.4481
1777305880.7563,-1.0000,-1.0000,3.0000,-1.5000,0.7794,0.9661,2.9329,-1.4539
1777305880.7659,-1.0000,-1.0000,3.0000,-1.5000,0.7549,0.9304,2.9321,-1.4554
1777305880.8638,-1.0000,-1.0000,3.0000,-1.5000,0.6897,0.8372,2.9288,-1.4588
1777305880.9607,-1.0000,-1.0000,3.0000,-1.5000,0.6268,0.7491,2.9243,-1.4691
1777305881.0653,-1.0000,-1.0000,3.0000,-1.5000,0.5447,0.6366,2.9180,-1.4677
1777305881.1706,-1.0000,-1.0000,3.0000,-1.5000,0.4655,0.5300,2.9121,-1.4699
1777305881.2665,-1.0000,-1.0000,3.0000,-1.5000,0.3820,0.4204,2.9065,-1.4726
1777305881.3702,-1.0000,-1.0000,3.0000,-1.5000,0.2947,0.3085,2.9014,-1.4655
1777305881.4639,-1.0000,-1.0000,3.0000,-1.5000,0.2047,0.1946,2.8976,-1.4667
1777305881.5658,-1.0000,-1.0000,3.0000,-1.5000,0.1129,0.0793,2.8947,-1.4656
1777305881.6709,-1.0000,-1.0000,3.0000,-1.5000,0.0293,-0.0255,2.8938,-1.4669
1777305881.7646,-1.0000,-1.0000,3.0000,-1.5000,-0.0740,-0.1547,2.8940,-1.4681
