time,target_x,target_y,target_z,target_yaw,x,y,z,yaw
5.7177,1.0000,-1.0000,2.0000,0.0000,0.9487,-1.0469,1.8594,-0.1219
5.8176,1.0000,-1.0000,2.0000,0.0000,0.9530,-1.0502,1.8625,-0.1152
5.9184,1.0000,-1.0000,2.0000,0.0000,0.9567,-1.0531,1.8651,-0.1074
6.0179,1.0000,-1.0000,2.0000,0.0000,0.9602,-1.0552,1.8679,-0.1001
6.1186,1.0000,-1.0000,2.0000,0.0000,0.9633,-1.0569,1.8704,-0.0940
6.2182,1.0000,-1.0000,2.0000,0.0000,0.9661,-1.0581,1.8729,-0.0876
6.3180,1.0000,-1.0000,2.0000,0.0000,0.9686,-1.0591,1.8755,-0.0808
6.4175,1.0000,-1.0000,2.0000,0.0000,0.9707,-1.0600,1.8782,-0.0794
6.5176,1.0000,-1.0000,2.0000,0.0000,0.9731,-1.0609,1.8813,-0.0732
6.6216,1.0000,-1.0000,2.0000,0.0000,0.9754,-1.0616,1.8844,-0.0696
6.7217,1.0000,-1.0000,2.0000,0.0000,0.9777,-1.0619,1.8873,-0.0654
6.8213,1.0000,-1.0000,2.0000,0.0000,0.9801,-1.0623,1.8899,-0.0638
6.9243,1.0000,-1.0000,2.0000,0.0000,0.9825,-1.0620,1.8929,-0.0585
7.0232,1.0000,-1.0000,2.0000,0.0000,0.9853,-1.0616,1.8951,-0.0575
7.1216,1.0000,-1.0000,2.0000,0.0000,0.9879,-1.0608,1.8974,-0.0568
7.2225,1.0000,-1.0000,2.0000,0.0000,0.9907,-1.0600,1.8996,-0.0605
7.3223,1.0000,-1.0000,2.0000,0.0000,0.9933,-1.0591,1.9016,-0.0580
7.4219,1.0000,-1.0000,2.0000,0.0000,0.9960,-1.0582,1.9033,-0.0603
7.5216,1.0000,-1.0000,2.0000,0.0000,0.9987,-1.0572,1.9050,-0.0608
7.6216,1.0000,-1.0000,2.0000,0.0000,1.0014,-1.0562,1.9066,-0.0600
7.7219,1.0000,-1.0000,2.0000,0.0000,1.0043,-1.0553,1.9082,-0.0604
7.8212,1.0000,-1.0000,2.0000,0.0000,1.0071,-1.0546,1.9096,-0.0590
7.9216,1.0000,-1.0000,2.0000,0.0000,1.0100,-1.0540,1.9113,-0.0598
8.0213,1.0000,-1.0000,2.0000,0.0000,1.0131,-1.0537,1.9129,-0.0566
8.1214,1.0000,-1.0000,2.0000,0.0000,1.0160,-1.0536,1.9145,-0.0567
8.2215,1.0000,-1.0000,2.0000,0.0000,1.0188,-1.0536,1.9162,-0.0558
8.3254,1.0000,-1.0000,2.0000,0.0000,1.0215,-1.0534,1.9179,-0.0559
8.4222,1.0000,-1.0000,2.0000,0.0000,1.0233,-1.0532,1.9187,-0.0531
8.5224,1.0000,-2.0000,3.0000,-1.5000,1.0260,-1.0528,1.9199,-0.0540
8.6276,1.0000,-2.0000,3.0000,-1.5000,1.0289,-1.0523,1.9209,-0.0604
8.7293,1.0000,-2.0000,3.0000,-1.5000,1.0325,-1.0546,1.9262,-0.1116
8.8321,1.0000,-2.0000,3.0000,-1.5000,1.0361,-1.0638,1.9419,-0.1748
8.9335,1.0000,-2.0000,3.0000,-1.5000,1.0378,-1.0819,1.9630,-0.2346
9.0343,1.0000,-2.0000,3.0000,-1.5000,1.0375,-1.1115,1.9892,-0.2959
9.1391,1.0000,-2.0000,3.0000,-1.5000,1.0352,-1.1538,2.0215,-0.3578
9.2412,1.0000,-2.0000,3.0000,-1.5000,1.0314,-1.2048,2.0564,-0.4231
9.3436,1.0000,-2.0000,3.0000,-1.5000,1.0261,-1.2674,2.0944,-0.4917
9.4467,1.0000,-2.0000,3.0000,-1.5000,1.0198,-1.3366,2.1319,-0.5563
9.5461,1.0000,-2.0000,3.0000,-1.5000,1.0113,-1.4158,2.1717,-0.6214
9.6523,1.0000,-2.0000,3.0000,-1.5000,1.0014,-1.5001,2.2116,-0.6878
9.7550,1.0000,-2.0000,3.0000,-1.5000,0.9905,-1.5831,2.2497,-0.7530
9.9657,1.0000,-2.0000,3.0000,-1.5000,0.9767,-1.6834,2.2962,-0.8351
9.9668,1.0000,-2.0000,3.0000,-1.5000,0.9670,-1.7556,2.3328,-0.8942
10.0704,1.0000,-2.0000,3.0000,-1.5000,0.9564,-1.8395,2.3786,-0.9732
10.1990,1.0000,-2.0000,3.0000,-1.5000,0.9556,-1.8469,2.3823,-0.9756
10.2696,1.0000,-2.0000,3.0000,-1.5000,0.9474,-1.9423,2.4253,-1.0835
10.4763,1.0000,-2.0000,3.0000,-1.5000,0.9469,-1.9690,2.4423,-1.1255
10.4790,1.0000,-2.0000,3.0000,-1.5000,0.9494,-2.0043,2.4742,-1.1794
10.5778,1.0000,-2.0000,3.0000,-1.5000,0.9533,-2.0206,2.4952,-1.2183
10.6780,1.0000,-2.0000,3.0000,-1.5000,0.9599,-2.0274,2.5073,-1.2463
10.8222,1.0000,-2.0000,3.0000,-1.5000,0.9688,-2.0268,2.5175,-1.2685
10.8806,1.0000,-2.0000,3.0000,-1.5000,0.9778,-2.0213,2.5285,-1.2866
11.0050,1.0000,-2.0000,3.0000,-1.5000,0.9905,-2.0111,2.5444,-1.3113
11.2472,1.0000,-2.0000,3.0000,-1.5000,0.9922,-2.0092,2.5456,-1.3122
11.2500,1.0000,-2.0000,3.0000,-1.5000,1.0278,-1.9759,2.5947,-1.3689
11.3496,1.0000,-2.0000,3.0000,-1.5000,1.0399,-1.9646,2.6126,-1.3841
11.4500,1.0000,-2.0000,3.0000,-1.5000,1.0494,-1.9570,2.6233,-1.3922
11.5513,1.0000,-2.0000,3.0000,-1.5000,1.0551,-1.9542,2.6292,-1.3990
11.6497,1.0000,-2.0000,3.0000,-1.5000,1.0590,-1.9555,2.6401,-1.4084
11.8082,1.0000,-2.0000,3.0000,-1.5000,1.0592,-1.9583,2.6457,-1.4184
11.8641,1.0000,-2.0000,3.0000,-1.5000,1.0582,-1.9671,2.6649,-1.4127
11.9532,1.0000,-2.0000,3.0000,-1.5000,1.0569,-1.9736,2.6791,-1.4187
12.0537,1.0000,-2.0000,3.0000,-1.5000,1.0551,-1.9801,2.6931,-1.4263
12.1535,1.0000,-2.0000,3.0000,-1.5000,1.0525,-1.9853,2.7057,-1.4284
